Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 256 -t 8 -R 75000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  8 threads and 256 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   180759.0360016.89u3026944.0   92.23%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%76351.00us
 75.000%116671.00u
 90.000%353023.00u
 99.000%2131967.00
 99.900%2791423.00
 99.990%2967551.00
 99.999%3020799.00
100.000%3028991.00

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

    5275.000     0.993750       710315       160.00
    5287.000     0.994531       710841       182.86
    5303.000     0.995313       711478       213.33
    5319.000     0.996094       711971       256.00
    5331.000     0.996484       712315       284.44
    5339.000     0.996875       712512       320.00
    5355.000     0.997266       712842       365.71
    5371.000     0.997656       713099       426.67
    5391.000     0.998047       713384       512.00
    5403.000     0.998242       713525       568.89
    5415.000     0.998437       713645       640.00
    5435.000     0.998633       713794       731.43
    5455.000     0.998828       713911       853.33
    5499.000     0.999023       714049      1024.00
    5559.000     0.999121       714116      1137.78
    5699.000     0.999219       714186      1280.00
    6123.000     0.999316       714255      1462.86
    6371.000     0.999414       714326      1706.67
    6619.000     0.999512       714396      2048.00
    6775.000     0.999561       714429      2275.56
    6939.000     0.999609       714466      2560.00
    7599.000     0.999658       714499      2925.71
    8171.000     0.999707       714534      3413.33
    8695.000     0.999756       714569      4096.00
   10023.000     0.999780       714586      4551.11
   10839.000     0.999805       714604      5120.00
   11199.000     0.999829       714621      5851.43
   11671.000     0.999854       714639      6826.67
   12199.000     0.999878       714656      8192.00
   12751.000     0.999890       714665      9102.22
   13087.000     0.999902       714674     10240.00
   13743.000     0.999915       714683     11702.86
   15079.000     0.999927       714691     13653.33
   16079.000     0.999939       714700     16384.00
   16239.000     0.999945       714704     18204.44
   17903.000     0.999951       714709     20480.00
   19215.000     0.999957       714713     23405.71
   19855.000     0.999963       714717     27306.67
   20319.000     0.999969       714722     32768.00
   21135.000     0.999973       714724     36408.89
   21199.000     0.999976       714726     40960.00
   21311.000     0.999979       714728     46811.43
   24111.000     0.999982       714730     54613.33
   24735.000     0.999985       714733     65536.00
   24783.000     0.999986       714734     72817.78
   24895.000     0.999988       714736     81920.00
   24895.000     0.999989       714736     93622.86
   24959.000     0.999991       714737    109226.67
   25135.000     0.999992       714738    131072.00
   25183.000     0.999993       714739    145635.56
   25183.000     0.999994       714739    163840.00
   26031.000     0.999995       714740    187245.71
   26031.000     0.999995       714740    218453.33
   26095.000     0.999996       714741    262144.00
   26095.000     0.999997       714741    291271.11
   26095.000     0.999997       714741    327680.00
   26111.000     0.999997       714742    374491.43
   26111.000     0.999998       714742    436906.67
   26111.000     0.999998       714742    524288.00
   26111.000     0.999998       714742    582542.22
   26111.000     0.999998       714742    655360.00
   29551.000     0.999999       714743    748982.86
   29551.000     1.000000       714743          inf
#[Mean    =     3516.040, StdDeviation   =      486.773]
#[Max     =    29536.000, Total count    =       714743]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  714761 requests in 10.00s, 59.99MB read
Requests/sec:  71478.57
Transfer/sec:      6.00MB

