Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 256 -t 32 -R 40000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  32 threads and 256 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   5089.04u50552.17us1028096.0   99.25%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000% 1208.00us
 75.000% 1616.00us
 90.000% 1958.00us
 99.000% 8807.00us
 99.900%887295.00u
 99.990%1015295.00
 99.999%1027583.00
100.000%1028607.00

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

    4331.000     0.999023       398761      1024.00
    4451.000     0.999121       398801      1137.78
    4715.000     0.999219       398839      1280.00
    4943.000     0.999316       398878      1462.86
    5503.000     0.999414       398917      1706.67
   10255.000     0.999512       398956      2048.00
   11087.000     0.999561       398975      2275.56
   12183.000     0.999609       398996      2560.00
   13775.000     0.999658       399014      2925.71
   15087.000     0.999707       399034      3413.33
   17807.000     0.999756       399054      4096.00
   17871.000     0.999780       399065      4551.11
   17903.000     0.999805       399073      5120.00
   17999.000     0.999829       399082      5851.43
   18415.000     0.999854       399092      6826.67
   22495.000     0.999878       399102      8192.00
   22847.000     0.999890       399107      9102.22
   23103.000     0.999902       399112     10240.00
   23599.000     0.999915       399116     11702.86
   23935.000     0.999927       399121     13653.33
   24783.000     0.999939       399126     16384.00
   24879.000     0.999945       399129     18204.44
   25055.000     0.999951       399131     20480.00
   25167.000     0.999957       399133     23405.71
   25631.000     0.999963       399136     27306.67
   26111.000     0.999969       399138     32768.00
   26479.000     0.999973       399140     36408.89
  203007.000     0.999976       399141     40960.00
  203135.000     0.999979       399143     46811.43
  203135.000     0.999982       399143     54613.33
  204415.000     0.999985       399144     65536.00
  204927.000     0.999986       399145     72817.78
  205311.000     0.999988       399146     81920.00
  205311.000     0.999989       399146     93622.86
  205695.000     0.999991       399147    109226.67
  205695.000     0.999992       399147    131072.00
  206207.000     0.999993       399148    145635.56
  206207.000     0.999994       399148    163840.00
  206207.000     0.999995       399148    187245.71
  206975.000     0.999995       399149    218453.33
  206975.000     0.999996       399149    262144.00
  206975.000     0.999997       399149    291271.11
  206975.000     0.999997       399149    327680.00
  206975.000     0.999997       399149    374491.43
  207231.000     0.999998       399150    436906.67
  207231.000     1.000000       399150          inf
#[Mean    =      500.447, StdDeviation   =     1137.728]
#[Max     =   207104.000, Total count    =       399150]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  399187 requests in 10.00s, 33.50MB read
Requests/sec:  39922.27
Transfer/sec:      3.35MB

