Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 256 -t 8 -R 60000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  8 threads and 256 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   64194.90200874.32u1929216.0   93.57%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000% 9751.00us
 75.000%29167.00us
 90.000%84991.00us
 99.000%1204223.00
 99.900%1744895.00
 99.990%1884159.00
 99.999%1917951.00
100.000%1930239.00

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

    6535.000     0.996094       579966       256.00
    6543.000     0.996484       580161       284.44
    6551.000     0.996875       580358       320.00
    6563.000     0.997266       580623       365.71
    6571.000     0.997656       580782       426.67
    6587.000     0.998047       581014       512.00
    6599.000     0.998242       581159       568.89
    6607.000     0.998437       581240       640.00
    6619.000     0.998633       581355       731.43
    6631.000     0.998828       581482       853.33
    6643.000     0.999023       581581      1024.00
    6651.000     0.999121       581656      1137.78
    6659.000     0.999219       581702      1280.00
    6667.000     0.999316       581751      1462.86
    6679.000     0.999414       581804      1706.67
    6695.000     0.999512       581859      2048.00
    6711.000     0.999561       581901      2275.56
    6715.000     0.999609       581915      2560.00
    6727.000     0.999658       581945      2925.71
    6739.000     0.999707       581972      3413.33
    6755.000     0.999756       582001      4096.00
    6767.000     0.999780       582019      4551.11
    6779.000     0.999805       582031      5120.00
    6795.000     0.999829       582045      5851.43
    6815.000     0.999854       582058      6826.67
    6871.000     0.999878       582071      8192.00
    6987.000     0.999890       582079      9102.22
    7415.000     0.999902       582086     10240.00
    8439.000     0.999915       582093     11702.86
    9679.000     0.999927       582100     13653.33
   12367.000     0.999939       582107     16384.00
   12455.000     0.999945       582111     18204.44
   12751.000     0.999951       582114     20480.00
   16479.000     0.999957       582118     23405.71
   16767.000     0.999963       582121     27306.67
   19007.000     0.999969       582125     32768.00
   20495.000     0.999973       582127     36408.89
   20895.000     0.999976       582128     40960.00
   21119.000     0.999979       582130     46811.43
   21903.000     0.999982       582132     54613.33
   22015.000     0.999985       582134     65536.00
   25103.000     0.999986       582135     72817.78
   25103.000     0.999988       582135     81920.00
   25151.000     0.999989       582136     93622.86
   25199.000     0.999991       582137    109226.67
   25327.000     0.999992       582138    131072.00
   25711.000     0.999993       582139    145635.56
