Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 32 -t 1 -R 55000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  1 threads and 32 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   7014.94u15223.95us119232.00   88.56%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000% 1079.00us
 75.000% 2475.00us
 90.000%25663.00us
 99.000%74815.00us
 99.900%107135.00u
 99.990%118335.00u
 99.999%118911.00u
100.000%119295.00u

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

     825.000     0.998242       543664       568.89
     830.000     0.998437       543763       640.00
     837.000     0.998633       543871       731.43
     845.000     0.998828       543979       853.33
     853.000     0.999023       544085      1024.00
     859.000     0.999121       544140      1137.78
     865.000     0.999219       544187      1280.00
     872.000     0.999316       544246      1462.86
     878.000     0.999414       544294      1706.67
     887.000     0.999512       544346      2048.00
     891.000     0.999561       544373      2275.56
     899.000     0.999609       544404      2560.00
     905.000     0.999658       544429      2925.71
     911.000     0.999707       544455      3413.33
     921.000     0.999756       544480      4096.00
     925.000     0.999780       544496      4551.11
     930.000     0.999805       544507      5120.00
     933.000     0.999829       544519      5851.43
     938.000     0.999854       544532      6826.67
     952.000     0.999878       544549      8192.00
     955.000     0.999890       544555      9102.22
     958.000     0.999902       544558     10240.00
     964.000     0.999915       544565     11702.86
     971.000     0.999927       544574     13653.33
     974.000     0.999939       544578     16384.00
     980.000     0.999945       544582     18204.44
     988.000     0.999951       544585     20480.00
    1000.000     0.999957       544589     23405.71
    1005.000     0.999963       544592     27306.67
    1018.000     0.999969       544596     32768.00
    1022.000     0.999973       544597     36408.89
    1025.000     0.999976       544598     40960.00
    1045.000     0.999979       544600     46811.43
    1108.000     0.999982       544602     54613.33
    1123.000     0.999985       544603     65536.00
    1171.000     0.999986       544604     72817.78
    1183.000     0.999988       544605     81920.00
    1204.000     0.999989       544606     93622.86
    1209.000     0.999991       544607    109226.67
    1209.000     0.999992       544607    131072.00
    1210.000     0.999993       544608    145635.56
    1210.000     0.999994       544608    163840.00
    1212.000     0.999995       544609    187245.71
    1212.000     0.999995       544609    218453.33
    1212.000     0.999996       544609    262144.00
    1213.000     0.999997       544610    291271.11
    1213.000     0.999997       544610    327680.00
    1213.000     0.999997       544610    374491.43
    1213.000     0.999998       544610    436906.67
    1213.000     0.999998       544610    524288.00
    1217.000     0.999998       544611    582542.22
    1217.000     1.000000       544611          inf
#[Mean    =      481.982, StdDeviation   =      129.175]
#[Max     =     1217.000, Total count    =       544611]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  544612 requests in 10.00s, 45.71MB read
Requests/sec:  54460.63
Transfer/sec:      4.57MB

